code	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_hu	product_name_it	product_name_sl	generic_name_de	generic_name_en	generic_name_fr	quantity	serving_size	packaging	packaging_tags	packaging_text_de	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_sl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	calcium_value	calcium_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
4337185457258	de	Delikatess Lyoner										150g	100g	Kunststoff	en:plastic		Kaufland Classic, K-Classic, Kaufland	kaufland-classic,k-classic,kaufland		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany			0								DE BW-01115 EC	de-bw-01115-ec											off	100g	100g			263	kcal	23	g	9.9	g	0.9	g	0.7	g			13	g	1.9	g	0.76	g			263	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			e	20	unknown				-5	-10	1	0								App - Open Food Facts, App - Speisekammer, App - Yuka, Apps
29007875	de	Gouda Cheese							Gouda in Scheiben			400g	36g	Kunststoff, Packung(en)	en:plastic,de:packung-en		Hofburger	hofburger		Milchprodukte, Fermentierte Lebensmittel, Fleisch, Fermentierte Milch, Zubereitetes Fleisch, Käse, Aufschnitt	en:dairies,en:fermented-foods,en:meats,en:fermented-milk-products,en:prepared-meats,en:cheeses,en:cut	Ohne Farbstoffzusatz, Gentechnikfrei	en:no-colorings,en:no-gmos	Deutschland	en:germany	Aldi	aldi	0						Wiefelstede-Dringenburg	wiefelstede-dringenburg	DE BW 331 EC	de-bw-331-ec	Pasteurisierte _Milch_, Speisesalz, Säuerungskulturen (enthalten _Milch_), Lab (mikrobiell)						Milch	en:milk				100g	100g			361	kcal	29	g	19	g	0.1	g	0.1	g			25	g	2	g	0.8	g			361	kcal											https://www.aldi-nord.de/produkte/unsere-marken/hofburger/gouda-in-scheiben-0787.article.html	en:cheese	en:milk-and-dairy-products,en:cheese	3	en:3-processed-foods	d	17	d	39		12001	-5	-10	1	0								App - yuka, Apps
4311501612132	de	Geflügel Mortadella, geräuchert										150 g	11g	Kunststoff, Andere Kunststoffe	en:plastic,en:other-plastics		Gut & Günstig,Edeka	gut-gunstig,edeka		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Aufschnitt, Mortadella	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cut,en:mortadella	QS	de:qs	Deutschland	en:germany	Edeka	edeka	0		Deutschland	en:germany			Hamburg	hamburg	DE TH-EV-3026 EG	de-th-ev-3026-ec	51% Putenfleisch, 22 % Hähnchenfleisch, Wasser, Hähnchenfett mit Haut, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Dextrose, Gewürze, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Gewürzextrakte, Konservierungsstoff: Natriumnitrit; Buchenholzrauch								Senf	en:mustard		100g	100g	966	kJ	233	kcal	20.1	g	6	g	1	g	1	g			12	g	2.5	g	1	g			966	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	17	d	33		30789	19	-10	1	0								App - off, Apps
4316268571685	de	Käse aufschnitt										250 g		Kunststoff	en:plastic		Leichter Genuss	leichter-genuss		Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Scheibenkäse	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sliced-cheeses	Gentechnikfrei, Ohne Gentechnik	en:no-gmos,en:ohne-gentechnik	Deutschland	en:germany	Netto Marken-Discount	netto-marken-discount	0								DE NI-058 EG,DE MV-026 EG	de-ni-058-ec,de-mv-026-ec	Pasteurisierte Kuhmilch, Speisesalz, Säuerungskulturen, Labaustauschstoff	pasteurized cow's milk, table salt, acidification cultures, rennet substitute					Milch	en:milk				100g	100g			261	kcal	16	g	11	g	0.10000000149012	g	0.10000000149012	g			28	g	1.8	g	0.72	g			261	kcal												en:cheese	en:milk-and-dairy-products,en:cheese	3	en:3-processed-foods	d	15	d	39		12001	-5	-10	1	0								App - yuka, Apps, App - InFood
4018905426524	de	Putenbrustfilet										150 g	15 g	Kunststoff	en:plastic		aro	aro		Fleisch, Zubereitetes Fleisch, Geflügel, Putenfleisch, Aufschnitt	en:meats,en:prepared-meats,en:poultries,en:turkeys,en:cut			Deutschland	en:germany	Metro	metro	0								DE BY-60344 EC,DE BY 60344 EG	de-by-60344-ec,de-by-60344-ec	96% Putenbrustfilet, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Dextrose, Stabilisator: Triphosphate; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit.											100g	100g	452	kJ	107	kcal	2	g	0.7	g	1	g	0.6	g			21	g	2.4	g	0.96	g			452	kJ												en:poultry	en:fish-meat-eggs,en:meat,en:poultry	4	en:4-ultra-processed-food-and-drink-products	d	11	d	29		36300	-5	-10	1	0								App - yuka, Apps
4101820927969	de	Hinterschinken, gekocht										150g		Kunststoff	en:plastic		Hofgut	hofgut		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany			0		Deutschland	en:germany			Nortrup	nortrup														100g	100g			103	kcal	2	g	0.8	g	1	g	0.9	g			20	g	2.3	g	0.92	g			103	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			d	11	unknown				19	-10	1	0								App - yuka, Apps, App - Open Food Facts
4063762546168	de	Feine Leberwurst mit Kalbfleisch										100g	25g	Kunststoff	en:plastic		Du darfst	du-darfst		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany			0										Schweinefleisch 37%, Schweineleber 33%, Kalbfleisch 17%, Trinkwasser, Speck, jodiertes Speisesalz, Glucosesirup, Emulgator: E472c, natürliches Aroma, Konservierungsstoffe: Natriumnitrtit.											100g	100g			250	kcal	20	g	8.8	g	2.6	g	1.1	g	0	g	15	g	1.8	g	0.72	g			250	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	18	unknown				-5	-10	1	0								App - yuka, Apps
4104420077508	fr				Tofu Aufschnitt Kräuter							125 g		Plastique	en:plastic		Alnatura	alnatura		en:vegan cuts	en:vegan-cuts	"Bio, Végétarien, Bio européen, Végétalien, DE-ÖKO-007"	en:organic,en:vegetarian,en:eu-organic,en:vegan,en:de-oko-007	France, Allemagne	en:france,en:germany			0						Germany	germany						"Tofu 61%, Sojabohnen 55%, Wasser, Weizeneiweiß, Sonnenblumenöl, Karotten, Gemüsebrühe, Meersalz, Hefeextrakt, Sonnenblumenöl, Lauch, Karotten, Sellerie, Macis, Muskatnuss, Petersilie, Verdickungsmittel, Guarkernmehl, Zwiebeln, Kräuter, Koriander, Gewürze, Zitronenöl"			Soja	en:soybeans	"Moutarde, Fruits à coque, Graines de sésame"	en:mustard,en:nuts,en:sesame-seeds		100g	100g			212	kcal	13	g	1.8		3.3	g	0.9	g			19	g	2.3	g	0.92	g			212	kcal																d	13	unknown				-5	-10	1	15								App - yuka, Apps, App - Open Food Facts
4001724010401	de	Pizzaburger Salami			Pizzaburger Salami				Pizzaburger Salami		Pizzaburger Salami	365 g	Un burger 182,5 g	Kunststoff, Kasten, en:Container, en:Frozen	en:plastic,en:box,en:container,en:frozen		Dr. Oetker	dr-oetker		Tiefkühlprodukte, Fertiggerichte, Sandwiches, Sandwiche belegt mit Aufschnitt, Gefrorene Fertigmahlzeiten, Hamburger	en:frozen-foods,en:meals,en:sandwiches,en:sandwiches-filled-with-cold-cuts,en:frozen-ready-made-meals,en:hamburgers	Grüner Punkt	en:green-dot	Frankreich, Deutschland	en:france,en:germany			0										"_WEIZENMEHL_, 16 % passierte Tomaten, 16 % _KÄSE_ (_EDAMER_, _CHEDDAR_ (_MILCH_, Salz, Farbstoff (Annatto))), 7,4 % Pepperoni-Salami (Schweinefleisch, Speck, Salz, Dextrose, Gewürze, Knoblauchpulver, Zwiebelpulver, Gewürzextrakte, Glukosesirup Saccharose, Stabilisator (Natriumnitrit), Antioxidationsmittel (Extrakt aus Rosmarin), Aroma, Rauch), Wasser, Rapsöl, 3,7% Tomatenstücke, Tomatengewürzketchup (Wasser, Zucker, Tomatenmark, Branntweinessig, modifizierte Stärke, Salz, Gewürze), Backhefe, Zucker, Salz, Emulgatoren (Mono - und Diglyceride von Speisefettsäuren, Natriumstearoyl-2-lactylat), _SENF_ (Wasser, _SENFSAAT_, Branntweinessig, Salz, Zucker, Gewürze), Oregano, Petersilie, modifizierte Stärke, Knoblauch, Pfeffer."			"Farine de BLÉ 16 % purée de tomate, 16 % FROMAGE (EDAM, CHEDDAR (LAIT, sel, colorant (annatto))), 7,4 % salami piquant (viande de porc, lard, sel, dextrose, épices, ail en poudre, oignon en poudre, extraits d'épices, sirop de glucose, saccharose, stabilisant (nitrite de sodium), antioxydant (extraits de romarin), arôme, fumée), eau, huile de colza, 3,7 % tomates en morceaux, ketchup épicé aux tomates (eau, sucre, concentré de tomate, vinaigre, amidon modifié, sel, épices), levure de boulangerie, sucre, sel, émulsifiants (mono - et diglycérides d'acides gras, stéaroyl - 2-lactylate de sodium), MOUTARDE (eau, graines de MOUTARDE, vinaigre, sel, sucre, épices), origan, persil, amidon modifié, ail, poivre."			Gluten, Milch, Senf	en:gluten,en:milk,en:mustard				100g	100g			283	kcal	14	g	4.6	g	29	g	3.7	g			9.9	g	1.2	g	0.48	g			283	kcal									16	g		en:sandwiches	en:composite-foods,en:sandwiches	4	en:4-ultra-processed-food-and-drink-products	d	12	unknown				-5	-15	1	0								App - yuka, Apps
8004225040287	de	Edel-Salami mild geräuchert												Kunststoff	en:plastic		Stockmeyer	stockmeyer		Fleisch, Zubereitetes Fleisch, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:cured-sausages,en:salami,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					d	21		30350	-5	-10	1	0								
73748661139514	de	Lyoner										200 g		Kunststoff	en:plastic		Dulano	dulano		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								
22161796	de	"Club Sandwich Farmer’s Schinken"										175 g		Tüte	en:bag		Snack Time	snack-time		Sandwiches, Sandwiche belegt mit Aufschnitt, Käse-Sandwiches, Schinkensandwich, Sandwiches mit Schinken und Käse	en:sandwiches,en:sandwiches-filled-with-cold-cuts,en:cheese-sandwiches,en:ham-sandwiches,en:ham-and-cheese-sandwiches			Frankreich, Deutschland	en:france,en:germany	Aldi	aldi	0																					100g	100g	965	kJ	236	kcal																			965	kJ												en:sandwiches	en:composite-foods,en:sandwiches					d	32		25576	-5	-10	0	0								
29086115	de	Kassler												Kunststoff, Tüte	en:plastic,en:bag		Binckebanck	binckebanck		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								
4314240074513	de	VielLeicht										80 g		Kunststoff	en:plastic		viel Leicht	viel-leicht		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Glutenfrei, Laktosefrei	en:no-gluten,en:no-lactose	Frankreich, Deutschland	en:france,en:germany			0																					100g	100g			92	kcal	2	g	0.7	g	0.5	g	0.3	g			17.52	g	2.2	g	0.88	g			92	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			c	5	unknown				-5	-10	1	0								App - yuka, Apps
4063500169413	de	Krakauer										80 g		Kunststoff	en:plastic		Zimbo	zimbo		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								
23389625	de	Delikatess Schinkenbraten										100 g		Kunststoff	en:plastic		Mühlenhof	muhlenhof		Fleisch, Zubereitetes Fleisch, Schinken, Aufschnitt	en:meats,en:prepared-meats,en:hams,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								
4000930516004	de	Aufschnitt Platte										150 g		Kunststoff, Folie, Tablettverpackung	en:plastic,en:film,en:tray		Ponnath	ponnath		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Frankreich, Deutschland	en:france,en:germany	Netto Marken-Discount	netto-marken-discount	0								DE BY-30902 EG	de-by-30902-ec	Schweinefleisch 79 %, Trinkwasser, Speck, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Dextrose, Stabilisator: Diphosphate, Antioxidationsmittel: Ascorbinsäure, Konservierungsstoff: Natriumnitrit								Sellerie, Senf	en:celery,en:mustard		100g	100g	1124	kJ	271	kcal	24	g	10.2	g	1	g	0.78	g			13	g	1.9	g	0.76	g			1124	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	21	unknown				-5	-11	1	0								App - yuka, Apps
22130150	de	Schinken-Käse mit Hinterkochschinken und Emmentaler auf Weizenbrot			"Sandwichs : Maasdamer à la Roquette, Moutarde, Tartinade sur pain Multigrain & Caprese à la Mozzarella, Tartinade de Tomates et Basilic, Crème sur Pain de Blé. ou Fromage au Jambon & Jambon et Emmental sur Pain de Blé"				Maasdamer-Rucola mit Rucola, Senf, Aufstrich auf Mehrkonbrot & Caprese mit Mozzarella, Tomatenaufstrich und basilikum, creme auf weizenbrot.		"Sandwichs : Maasdamer à la Roquette, Moutarde, Tartinade sur pain Multigrain & Caprese à la Mozzarella, Tartinade de Tomates et Basilic, Crème sur Pain de Blé. ou Fromage au Jambon & Jambon et Emmental sur Pain de Blé"	175 g	87,5 g	Kunststoff, en:Container, en:Fresh	en:plastic,en:container,en:fresh		Snack Time,Aldi	snack-time,aldi		Fertiggerichte, Sandwiches, Sandwiche belegt mit Aufschnitt, Käse-Sandwiches, Schinkensandwich, Gekühlte Nahrungsmittel, Gekühlte Gerichte	en:meals,en:sandwiches,en:sandwiches-filled-with-cold-cuts,en:cheese-sandwiches,en:ham-sandwiches,en:refrigerated-foods,en:refrigerated-meals			Frankreich, Deutschland	en:france,en:germany	Aldi	aldi	0										Weizenbrot 38 % [_Weizenmehl_, Trinkwasser, Weizensauerteig (Trinkwasser, _Weizenmehl_), Hefe, Rapsöl, Invertzuckersirup, Speisesalz, Säureregulator Natriumacetate, _Weizenmalzmehl_); Salat - creme 24 % [Rapsöl, Trinkwasser, Zucker, modifizierte Stärke, Branntweinessig, _Hühnerei-Eigelb_, Speisesalz, Sonnenblumenöl, Gewürze]; Kochhinterschinken 19 % [Schweinefleisch, jodiertes Nitritpökelsalz (Speisesalz, Kaliumjodat, Konservierungsstoff Natriumnitrit), Dextrose, Gewürzextrakte, Stabilisator Triphosphate, Antioxidationsmittel Natriumascorbat]; _Emmentaler_ 16 %; Tomaten 3 %.			Pain de blé 43 % [farine de _blé_, eau potable, eau levée au levain (eau, farine de _blé_)), levure, huile de colza, sirop de sucre inverti, sel de table, acidifiant : acétate de sodium, farine de malt de _blé_, crème de liqueur au basilic 25 % [crème de salade (huile de colza, eau potable, sucre, amidon modifié, vinaigre, huile de tournesol, épices), pâte de basilic 19 % (basilic 51 %, huile de tournesol, eau, sel, sucre, stabilisant gomme xanthane), _mozzarella_ 20 % ; tartinade de tomates 12 % [Tomates 80 %, tomates semi-séchées 5%, huile de colza, huile d'olive, oignons, basilic, sucre, vinaigre de vin, sel, épices, extrait de paprika couleur, épaississant xanthane, régulateur d'acidité : Acétate de sodium, antioxydant : acide ascorbique.			Gluten, Milch, Hühnerei-Eigelb	en:gluten,en:milk,de:hühnerei-eigelb				100g	100g			287	kcal	17.1	g	4.4	g	22.1	g	4.5	g			10.1	g	1.14	g	0.456	g			287	kcal												en:sandwiches	en:composite-foods,en:sandwiches	4	en:4-ultra-processed-food-and-drink-products	d	12	c	53		25518	-5	-10	1	0								App - yuka, Apps
4003399080086	de	Heidemettwurst in Gelee										125 g		Kunststoff	en:plastic		Bley	bley		Fleisch, Zubereitetes Fleisch, Würste, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								
4011436102097	de	Lachsschinken Pariser Art										100 g		Kunststoff	en:plastic		Wilhelm Brandenburg	wilhelm-brandenburg		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								
4314240074599	de	Leberkäs										80 g		Kunststoff	en:plastic		viel Leicht	viel-leicht		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								
4012371665104	de	Aufschnittmix										700 g		Tüte	en:bag		Eberswalder	eberswalder		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	0	0								
4337185513879	de	Cervelatwurst										200g		Kunststoff, 07	en:plastic,de:07		K-Classic	k-classic		Fleisch, Zubereitetes Fleisch, Würste, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cut			Frankreich, Deutschland, Schweiz	en:france,en:germany,en:switzerland	Kaufland	kaufland	0								DE EV1 EG	de-ev1-ec												100g	100g	1266	kJ	305	kcal	25	g	10.8	g	1	g	1	g			19	g	3.5	g	1.4	g			1266	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat			e	23	unknown				-5	-10	1	0								App - yuka, Apps, App - Speisekammer
4002784042005	de	Salami Xtreme Hot										80 g		Kunststoff	en:plastic		Bille	bille		Fleisch, Zubereitetes Fleisch, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:cured-sausages,en:salami,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					d	21		30350	-5	-10	1	0								
4311501645369	de	Käse Aufschnitt										250g		Packung	en:pack		Edeka	edeka		Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g			322	kcal	24	g	15	g	0.5	g	0.5	g			26	g	1.5	g	0.6	g			322	kcal												en:cheese	en:milk-and-dairy-products,en:cheese			d	15	d	39		12001	-5	-10	0	0								App - yuka, Apps, App - Speisekammer
4061458014458	de	Geflügel-Mortadella			Geflügel Mortadella							200 g		Kunststoff	en:plastic		Güldenhof,Sauels	guldenhof,sauels		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Aufschnitt, Mortadella	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cut,en:mortadella	DLG, DLG Goldener Preis, Haltungsform, Haltungsform 2 StallhaltungPlus, DLG Goldener Preis 2020, QS-Prüfzeichen, ATC	en:german-agricultural-society,en:gold-medal-of-the-german-agricultural-society,de:haltungsform,de:haltungsform-2-stallhaltungplus,en:2020-gold-medal-of-the-german-agricultural-society,en:qs-certification-mark,de:atc	Frankreich, Deutschland	en:france,en:germany	Aldi-Süd	aldi-sud	0								DE TH EV 3026 EG	de-th-ev-3026-ec	Geflügelfleisch (70 %) (Pute, Huhn), Trinkwasser, Hähnchenfett mit Haut', jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze (Pfeffer, Kardamom, Muskat, Koriander, Paprika, Ingwer, Chili, Karotte, Liebstöckel, Pastinake, Bockshornklee, Lauch, Knoblauch, Zwiebel), Stabilisator. Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit.								Sellerie, Senf, Schalenfrüchte	en:celery,en:mustard,en:nuts		100g	100g	945	kJ	228	kcal	20		8		0	g	0	g			12		2	g	0.8	g			945	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	17	e	9		30789	-5	-10	1	0								App - yuka, Apps, App - Open Food Facts
4061458019217	de	Veggie Aufschnitt Chili			Veggie Aufschnitt chili							125g		Kunststoff	en:plastic		mein Veggie Tag	mein-veggie-tag		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fleisch-Ersatzprodukte	en:plant-based-foods-and-beverages,en:plant-based-foods,en:meat-analogues	en:DLG, en:DLG Goldener Preis, en:DLG Goldener Preis 2020, en:Vegetarisch	en:dlg,en:dlg-goldener-preis,en:dlg-goldener-preis-2020,en:vegetarisch	Frankreich, Deutschland	en:france,en:germany			0										"Trinkwasser, Sonnenblumenöl, 5 % Milcheiweiß, 4% Hühnerei-Eiweiß&quot;, Verdickungsmittel: Carrageen, Johannisbrotkernmehl, Xanthan; Speisesalz, Erbseneiweiß, Zucker, Chili, Gewürze, Gewürzextrakte (Paprika, Muskat, Pfeffer), Maltodextrin, Traubenzucker, Farbstoff: Lycopin (aus roten Tomaten), färbender Fruchtextrakt (Aroniabeere), Säureregulatoren: Natriumacetate, Natriumlactat; Aroma. Kann Spuren von Senf und Sellerie enthalten."						Milch	en:milk	Sellerie, Senf	en:celery,en:mustard	off	100g	100g			205	kcal	16	g	1.8	g	5.5	g	3.2	g	2.4	g	8.6	g	2.2	g	0.88	g			205	kcal														4	en:4-ultra-processed-food-and-drink-products	c	10	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts, App - Speisekammer
20169268	de	Party-Garnelen	Garnelen, Lidl		Crevettes						Crevettes cuites, décortiquées, décongelées	100 g	100g	Kunststoff	en:plastic		Nautica	nautica		Fleisch, Fisch und Meeresfrüchte, Fertiggerichte, Zubereitetes Fleisch, Krebs, Garnele, Garnelen, Aufschnitt	en:meats,en:seafood,en:meals,en:prepared-meats,en:crustaceans,en:shrimps,en:prawns,en:cut	Verantwortliche Aquakultur, ASC	en:responsible-aquaculture,en:responsible-aquaculture-asc	Frankreich, Deutschland, Schweiz	en:france,en:germany,en:switzerland	Lidl	lidl	0		Vietnam, Equateur, Indonésie	en:vietnam,de:equateur,de:indonésie					asc-c-00489,NL 6039 EG	asc-c-00489,nl-6039-ec	96% Garmelen, Speisesalz, Säuerungsmittel (Essigsäure, Milchsäure), Antioxidationsmittel (Natriummetabisulfit)	96% garmelen, table salt, acidifier (acetic acid, lactic acid), antioxidant (sodium metabisulphite)		96% crevettes (crustacés), sel, acidifiants: acide acétique, acide lactique, disulfite de sodium.								100g	100g	368	kJ	87	kcal	1	g	0.3	g	0	g	0	g			18	g	2.4	g	0.96	g			368	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods	d	11	d	38		10021	0	-10	1	10								App - waistline, App - yuka, Apps, App - Open Food Facts, App - InFood
4000405004821	de	Schinken Spicker Bunte Paprika-Lyoner										80g		Kunststoff	en:plastic		Rügenwalder Mühle, Rügenwalder Mühle	rugenwalder-muhle,rugenwalder-muhle		Fleisch, Zubereitetes Fleisch, Würste, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cut	Glutenfrei, Laktosefrei	en:no-gluten,en:no-lactose	Frankreich, Deutschland, Vereinigtes Königreich	en:france,en:germany,en:united-kingdom			0																					100g	100g			218	kcal	18	g	6.9	g	3	g	1.3	g			11	g	2	g	0.8	g			218	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	16	unknown				-5	-10	1	0								App - yuka, Apps, App - Speisekammer
4337185123672	de	Take It Veggie Vegetarischer Aufschnitt, Mit Schni. ..							"VEGETARISCHER AUFSCHNITT AUF DER BASIS VON MILCH-UND HÜHNEREI-EIWEIẞ, MIT SCHNITTLAUCH"			125 g	25g	Kunststoff, Papier, da:81 C/PAP	en:plastic,en:paper,da:81-c-pap		K-take it veggie	k-take-it-veggie		Vegetarischer Aufschnitt	de:vegetarischer-aufschnitt	Vegetarisch	en:vegetarian	Frankreich, Deutschland	en:france,en:germany	Kaufland	kaufland	0		"Österreich"	en:austria							"Trinkwasser, Sonnenblumenöl, Schnittlauch (8 %), Milcheiweiß (4 %), Hühnerei-Eiweiß (4 %), Verdickungsmittel (Carrageen, Xanthan, Johannisbrotkernmehl), Speisesalz unjodiert, Erbseneiweiß, Gewürze, Gewürzextrakte, Farbstoff: Lycopin aus roten Tomaten, Zucker, Maltodextrin, Dextrose, Aroniabeerenextrakt, Paprikaextrakt, Säureregulatoren (Natriumacetat, Natriumlactat), natürliches Aroma. 
Mit Ei aus Freilandhaltung."						Eier, Milch	en:eggs,en:milk				100g	100g			176	kcal	14	g	1.6	g	3.3	g	2	g	2.3	g	8	g	2.4	g	0.96	g			176	kcal														4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				13	-12	1	0								App - yuka, Apps, App - Open Food Facts
